Name
AbortVMOnSafepointTimeout
AbortVMOnVMOperationTimeout
AggressiveUnboxing
AlignVector
AllowArchivingWithJavaAgent
AllowParallelDefineClass
AllowRedefinitionToAddDeleteMethods
AllowUserSignalHandlers
AllowVectorizeOnDemand
AlwaysAtomicAccesses
AlwaysCompileLoopMethods
AlwaysIncrementalInline
AlwaysLockClassLoader
AlwaysRestoreFPU
AlwaysSafeConstructors
AssertRangeCheckElimination
BackgroundCompilation
BailoutAfterHIR
BailoutAfterLIR
BailoutOnExceptionHandlers
BailoutToInterpreterForThrows
BlockLayoutByFrequency
BlockLayoutRotateLoops
BytecodeVerificationLocal
BytecodeVerificationRemote
C1Breakpoint
C1OptimizeVirtualCallProfiling
C1ProfileBranches
C1ProfileCalls
C1ProfileCheckcasts
C1ProfileInlinedCalls
C1ProfileVirtualCalls
C1UpdateMethodData
CSEArrayLength
CanonicalizeNodes
CheckCompressedOops
CheckIntrinsics
CheckJNICalls
CheckMemoryInitialization
CheckUnhandledOops
CheckZapUnusedHeapArea
ClassUnloadingWithConcurrentMark
ClassUnloading
ClipInlining
CollectIndexSetStatistics
CommentedAssembly
CompactStrings
ComputeExactFPURegisterUsage
ConvertCmpD2CmpF
ConvertFloat2IntClipping
CountBytecodes
CountCompiledCalls
CountLinearScan
CrashGCForDumpingJavaThread
CrashOnOutOfMemoryError
CreateCoredumpOnCrash
CriticalJNINatives
DTraceAllocProbes
DTraceMethodProbes
DTraceMonitorProbes
DebugDeoptimization
DebugInlinedCalls
DebugNonSafepoints
DebugVtables
DeoptC1
DeoptimizeALot
DeoptimizeNMethodBarriersALot
DeoptimizeObjectsALot
DeoptimizeRandom
DisableAttachMechanism
DisablePrimordialThreadGuardPages
DoCEE
DoEscapeAnalysis
DoReserveCopyInSuperWord
DontYieldALot
DumpSharedSpaces
DynamicDumpSharedSpaces
DynamicallyResizeSystemDictionaries
EagerInitialization
EagerXrunInit
EliminateAllocations
EliminateAutoBox
EliminateBlocks
EliminateFieldAccess
EliminateLocks
EliminateNestedLocks
EliminateNullChecks
EnableContended
EnableDynamicAgentLoading
EnableJVMTIStackDepthAsserts
EnableThreadSMRExtraValidityChecks
EnableThreadSMRStatistics
EnableVectorAggressiveReboxing
EnableVectorReboxing
EnableVectorSupport
ErrorFileToStderr
ErrorFileToStdout
ExecutingUnitTests
ExitEscapeAnalysisOnTimeout
ExitOnFullCodeCache
ExitOnOutOfMemoryError
ExpandSubTypeCheckAtParseTime
ExtendedDTraceProbes
ExtensiveErrorReports
FLSVerifyDictionary
FilterSpuriousWakeups
FlightRecorder
FoldStableValues
ForceTimeHighResolution
ForceUnreachable
GenerateArrayStoreCheck
GenerateRangeChecks
GenerateSynchronizationCode
HandshakeALot
HeapDumpAfterFullGC
HeapDumpBeforeFullGC
HeapDumpOnOutOfMemoryError
ICMissHistogram
IdealizeClearArrayNode
IgnoreEmptyClassPaths
IgnoreUnrecognizedVMOptions
ImplicitDiv0Checks
ImplicitNullChecks
IncrementalInlineForceCleanup
IncrementalInlineMH
IncrementalInlineVirtual
IncrementalInline
InjectCompilerCreationFailure
InlineAccessors
InlineArrayCopy
InlineClassNatives
InlineIntrinsics
InlineMathNatives
InlineMethodsWithExceptionHandlers
InlineNIOCheckIndex
InlineNatives
InlineObjectCopy
InlineObjectHash
InlineReflectionGetCallerClass
InlineSynchronizedMethods
InlineThreadNatives
InlineUnsafeOps
Inline
InstallMethods
InterceptOSException
JavaMonitorsInStackTrace
LIRTraceExecution
LIRTracePeephole
LargePagesIndividualAllocationInjectError
LoadLineNumberTables
LoadLocalVariableTables
LoadLocalVariableTypeTables
LogCompilation
LogEvents
LogSweeper
LogTouchedMethods
LogVMOutput
LoopUnswitching
ManagementServer
MaxFDLimit
MetaspaceGuardAllocations
MetaspaceHandleDeallocations
MethodFlushing
MonomorphicArrayCheck
NUMAStats
OmitStackTraceInFastThrow
OptimizeExpensiveOps
OptimizeFill
OptimizeIfOps
OptimizePtrCompare
OptimizeStringConcat
OptimizeUnsafes
OptoBreakpointC2R
OptoBreakpointOSR
OptoBreakpoint
OptoBundling
OptoCoalesce
OptoNoExecute
OptoPeephole
OptoRegScheduling
OptoScheduling
PartialPeelAtUnsignedTests
PartialPeelLoop
PatchALot
PauseAtExit
PauseAtStartup
PerfAllowAtExitRegistration
PerfBypassFileSystemCheck
PerfDataSaveToFile
PerfDisableSharedMem
PinAllInstructions
PoisonOSREntry
PostLoopMultiversioning
PreferInterpreterNativeStubs
PreserveAllAnnotations
PreserveFramePointer
