Name
AbortVMOnCompilationFailure
AbortVMOnSafepointTimeout
AbortVMOnVMOperationTimeout
AdjustStackSizeForTLS
AggressiveHeap
AggressiveUnboxing
AlignVector
AllowArchivingWithJavaAgent
AllowParallelDefineClass
AllowRedefinitionToAddDeleteMethods
AllowUserSignalHandlers
AllowVectorizeOnDemand
AlwaysActAsServerClassMachine
AlwaysAtomicAccesses
AlwaysCompileLoopMethods
AlwaysLockClassLoader
AlwaysPreTouch
AlwaysRestoreFPU
AlwaysSafeConstructors
AlwaysTenure
BackgroundCompilation
BlockLayoutByFrequency
BlockLayoutRotateLoops
BootstrapJVMCI
BytecodeVerificationLocal
BytecodeVerificationRemote
C1OptimizeVirtualCallProfiling
C1ProfileBranches
C1ProfileCalls
C1ProfileCheckcasts
C1ProfileInlinedCalls
C1ProfileVirtualCalls
C1UpdateMethodData
CICompilerCountPerCPU
CITime
CheckIntrinsics
CheckJNICalls
ClassUnloadingWithConcurrentMark
ClassUnloading
ClipInlining
CompactStrings
CompilerDirectivesIgnoreCompileCommands
CrashOnOutOfMemoryError
CreateCoredumpOnCrash
CriticalJNINatives
DTraceAllocProbes
DTraceMethodProbes
DTraceMonitorProbes
DebugInlinedCalls
DebugNonSafepoints
DeferInitialCardMark
DeoptimizeNMethodBarriersALot
DisableAttachMechanism
DisableExplicitGC
DisablePrimordialThreadGuardPages
DoEscapeAnalysis
DoReserveCopyInSuperWord
DontCompileHugeMethods
DontYieldALot
DumpPerfMapAtExit
DumpPrivateMappingsInCore
DumpReplayDataOnError
DumpSharedMappingsInCore
DumpSharedSpaces
DynamicDumpSharedSpaces
DynamicallyResizeSystemDictionaries
EagerJVMCI
EagerXrunInit
EliminateAllocations
EliminateAutoBox
EliminateLocks
EliminateNestedLocks
EnableContended
EnableDynamicAgentLoading
EnableJVMCIProduct
EnableJVMCI
EnableThreadSMRExtraValidityChecks
EnableThreadSMRStatistics
EnableVectorAggressiveReboxing
EnableVectorReboxing
EnableVectorSupport
EpsilonElasticTLABDecay
EpsilonElasticTLAB
ErrorFileToStderr
ErrorFileToStdout
EstimateArgEscape
ExecutingUnitTests
ExitOnOutOfMemoryError
ExpandSubTypeCheckAtParseTime
ExplicitGCInvokesConcurrent
ExtendedDTraceProbes
ExtensiveErrorReports
FilterSpuriousWakeups
FlightRecorder
FoldStableValues
ForceTimeHighResolution
ForceUnreachable
G1EagerReclaimHumongousObjectsWithStaleRefs
G1EagerReclaimHumongousObjects
G1PeriodicGCInvokesConcurrent
G1UseAdaptiveConcRefinement
G1UseAdaptiveIHOP
G1UsePreventiveGC
G1UseReferencePrecleaning
G1VerifyHeapRegionCodeRoots
G1VerifyRSetsDuringFullGC
GCParallelVerificationEnabled
HandshakeALot
HeapDumpAfterFullGC
HeapDumpBeforeFullGC
HeapDumpOnOutOfMemoryError
IdealizeClearArrayNode
IgnoreEmptyClassPaths
IgnoreUnrecognizedVMOptions
ImplicitNullChecks
IncrementalInlineForceCleanup
IncrementalInlineMH
IncrementalInlineVirtual
IncrementalInline
InjectGCWorkerCreationFailure
InlineArrayCopy
InlineClassNatives
InlineMathNatives
InlineNIOCheckIndex
InlineNatives
InlineObjectCopy
InlineObjectHash
InlineReflectionGetCallerClass
InlineSynchronizedMethods
InlineThreadNatives
InlineUnsafeOps
Inline
IntelJccErratumMitigation
JVMCICountersExcludeCompiler
JavaMonitorsInStackTrace
LoadExecStackDllInVMThread
LogCompilation
LogEvents
LogTouchedMethods
LogVMOutput
LoopUnswitching
ManagementServer
MaxFDLimit
MetaspaceGuardAllocations
MetaspaceHandleDeallocations
MethodFlushing
NUMAStats
NeverActAsServerClassMachine
NeverTenure
OmitStackTraceInFastThrow
OptimizeExpensiveOps
OptimizeFill
OptimizePtrCompare
OptimizeStringConcat
OptoBundling
OptoRegScheduling
OptoScheduling
OverrideVMProperties
PSChunkLargeArrays
ParallelRefProcBalancingEnabled
ParallelRefProcEnabled
PartialPeelAtUnsignedTests
PartialPeelLoop
PauseAtExit
PauseAtStartup
PerfAllowAtExitRegistration
PerfBypassFileSystemCheck
PerfDataSaveToFile
PerfDisableSharedMem
PostLoopMultiversioning
PreferContainerQuotaForCPUCount
PreferInterpreterNativeStubs
PreserveAllAnnotations
PreserveFramePointer
ProfileDynamicTypes
ProfileInterpreter
RangeCheckElimination
ReassociateInvariants
RecordDynamicDumpInfo
ReduceBulkZeroing
ReduceFieldZeroing
ReduceInitialCardMarks
ReduceNumberOfCompilerThreads
ReduceSignalUsage
RegisterFinalizersAtInit
RelaxAccessControlCheck
RequireSharedSpaces
ResizePLAB
ResizeTLAB
RestoreMXCSROnJNICalls
RestrictContended
RestrictReservedStack
RewriteBytecodes
RewriteFrequentPairs
SafepointALot
SafepointTimeout
ScavengeBeforeFullGC
SegmentedCodeCache
SerializeVMOutput
ShenandoahAllocFailureALot
ShenandoahAlwaysClearSoftRefs
ShenandoahCASBarrier
ShenandoahCloneBarrier
ShenandoahDegeneratedGC
ShenandoahElasticTLAB
ShenandoahEvacReserveOverflow
ShenandoahHumongousMoves
ShenandoahIUBarrier
ShenandoahImplicitGCInvokesConcurrent
ShenandoahLoadRefBarrier
ShenandoahLoopOptsAfterExpansion
ShenandoahNMethodBarrier
ShenandoahOOMDuringEvacALot
ShenandoahPacing
ShenandoahRegionSampling
ShenandoahSATBBarrier
ShenandoahSelfFixing
ShenandoahStackWatermarkBarrier
ShenandoahSuspendibleWorkers
ShenandoahUncommit
ShenandoahVerify
ShowCodeDetailsInExceptionMessages
ShowHiddenFrames
ShowMessageBoxOnError
ShowRegistersOnAssert
ShrinkHeapInSteps
SpecialArraysEquals
SpecialEncodeISOArray
SpecialStringCompareTo
SpecialStringEquals
SpecialStringIndexOf
SplitIfBlocks
StackTraceInThrowable
StartAttachListener
StressCCP
StressCodeAging
StressGCM
StressIGVN
StressLCM
StressLdcRewrite
StringDeduplicationResizeALot
SuperWordLoopUnrollAnalysis
SuperWordReductions
SuppressFatalErrorMessage
TLABStats
ThreadPriorityVerbose
TieredCompilation
TimeLinearScan
TraceCompilerThreads
TraceSpilling
TraceTypeProfile
TrapBasedNullChecks
TrapBasedRangeChecks
TrustFinalNonStaticFields
UseAESCTRIntrinsics
UseAESIntrinsics
UseAES
UseAdaptiveGenerationSizePolicyAtMajorCollection
UseAdaptiveGenerationSizePolicyAtMinorCollection
UseAdaptiveNUMAChunkSizing
UseAdaptiveSizeDecayMajorGCCost
UseAdaptiveSizePolicyFootprintGoal
UseAdaptiveSizePolicyWithSystemGC
UseAdaptiveSizePolicy
UseAddressNop
UseAdler32Intrinsics
UseBASE64Intrinsics
UseBMI1Instructions
UseBMI2Instructions
UseBiasedLocking
UseBimorphicInlining
UseCLMUL
UseCMoveUnconditionally
UseCRC32CIntrinsics
UseCRC32Intrinsics
UseCharacterCompareIntrinsics
UseCodeAging
UseCodeCacheFlushing
UseCompiler
UseCompressedClassPointers
UseCompressedOops
UseCondCardMark
UseContainerSupport
UseCopySignIntrinsic
UseCountLeadingZerosInstruction
UseCountTrailingZerosInstruction
UseCountedLoopSafepoints
UseCounterDecay
UseCpuAllocPath
UseCriticalCompilerThreadPriority
UseCriticalJavaThreadPriority
UseDivMod
UseDynamicNumberOfCompilerThreads
UseDynamicNumberOfGCThreads
UseEmptySlotsInSupers
UseEpsilonGC
UseFMA
UseFPUForSpilling
UseFastJNIAccessors
UseFastStosb
UseFastUnorderedTimeStamps
UseG1GC
UseGCOverheadLimit
UseGHASHIntrinsics
UseHeavyMonitors
UseHugeTLBFS
UseIncDec
UseInlineCaches
UseInlineDepthForSpeculativeTypes
UseInterpreter
UseJVMCICompiler
UseJVMCINativeLibrary
UseJumpTables
UseKNLSetting
UseLargePagesIndividualAllocation
UseLargePages
UseLibmIntrinsic
UseLinuxPosixThreadCPUClocks
UseLoopCounter
UseLoopInvariantCodeMotion
UseLoopPredicate
UseMD5Intrinsics
UseMathExactIntrinsics
UseMaximumCompactionOnSystemGC
UseMontgomeryMultiplyIntrinsic
UseMontgomerySquareIntrinsic
UseMulAddIntrinsic
UseMultiplyToLenIntrinsic
UseNUMAInterleaving
UseNUMA
UseNewCode2
UseNewCode3
UseNewCode
UseNewLongLShift
UseNotificationThread
UseOnStackReplacement
UseOnlyInlinedBimorphic
UseOpenJSSE
UseOprofile
UseOptoBiasInlining
UsePSAdaptiveSurvivorSizePolicy
UseParallelGC
UsePerfData
UsePopCountInstruction
UseProfiledLoopPredicate
UseRTMDeopt
UseRTMForStackLocks
UseRTMLocking
UseRTMXendForLockBusy
UseSHA1Intrinsics
UseSHA256Intrinsics
UseSHA3Intrinsics
UseSHA512Intrinsics
UseSHA
UseSHM
UseSSE42Intrinsics
UseSerialGC
UseSharedSpaces
UseShenandoahGC
UseSignalChaining
UseSignumIntrinsic
UseSquareToLenIntrinsic
UseStoreImmI16
UseStringDeduplication
UseSubwordForMaxVector
UseSuperWord
UseSwitchProfiling
UseTLAB
UseThreadPriorities
UseTransparentHugePages
UseTypeProfile
UseTypeSpeculation
UseUnalignedAccesses
UseUnalignedLoadStores
UseVectorCmov
UseVectorMacroLogic
UseVectorStubs
UseVectorizedMismatchIntrinsic
UseVtableBasedCHA
UseXMMForArrayCopy
UseXMMForObjInit
UseXmmI2D
UseXmmI2F
UseXmmLoadAndClearUpper
UseXmmRegToRegMoveAll
UseZGC
VerifyAdapterCalls
VerifyAfterGC
VerifyArchivedFields
VerifyBeforeExit
VerifyBeforeGC
VerifyBeforeIteration
VerifyDuringGC
VerifyDuringStartup
VerifyMethodHandles
VerifyObjectStartArray
