Name
AggressiveUnboxing
AlignVector
AllowVectorizeOnDemand
AlwaysIncrementalInline
AssertRangeCheckElimination
BackgroundCompilation
C1Breakpoint
C1OptimizeVirtualCallProfiling
C1UpdateMethodData
CICompileNatives
CICompileOSR
CICompilerCountPerCPU
CICountOSR
CIObjectFactoryVerify
CSEArrayLength
CanonicalizeNodes
CommentedAssembly
CompilerDirectivesIgnoreCompileCommands
ComputeExactFPURegisterUsage
ConvertCmpD2CmpF
ConvertFloat2IntClipping
CountLinearScan
DebugInlinedCalls
DeoptC1
DoCEE
DoEscapeAnalysis
DoReserveCopyInSuperWord
DontCompileHugeMethods
EliminateAllocations
EliminateAutoBox
EliminateBlocks
EliminateFieldAccess
EliminateLocks
EliminateNestedLocks
EliminateNullChecks
EnableVectorAggressiveReboxing
EnableVectorReboxing
EnableVectorSupport
EstimateArgEscape
GenerateArrayStoreCheck
IdealizeClearArrayNode
ImplicitDiv0Checks
IncrementalInlineForceCleanup
IncrementalInlineMH
IncrementalInlineVirtual
IncrementalInline
InlineAccessors
InlineClassNatives
InlineIntrinsics
InlineMethodsWithExceptionHandlers
InlineNIOCheckIndex
InlineObjectCopy
InlineReflectionGetCallerClass
InlineSynchronizedMethods
InlineUnsafeOps
InstallMethods
LoopUnswitching
MonomorphicArrayCheck
NeverActAsServerClassMachine
OptimizeExpensiveOps
OptimizeFill
OptimizeIfOps
OptimizePtrCompare
OptimizeStringConcat
OptimizeUnsafes
OptoBreakpointC2R
OptoBreakpointOSR
OptoBreakpoint
OptoBundling
OptoCoalesce
OptoNoExecute
OptoPeephole
OptoRegScheduling
OptoScheduling
PartialPeelAtUnsignedTests
PartialPeelLoop
PatchALot
PinAllInstructions
PoisonOSREntry
PostLoopMultiversioning
PreferInterpreterNativeStubs
ProfileDynamicTypes
ProfileInterpreter
ProfileTraps
ReassociateInvariants
ReduceBulkZeroing
ReduceFieldZeroing
ReduceInitialCardMarks
RenumberLiveNodes
ReplayCompiles
ReplayIgnoreInitErrors
SelectivePhiFunctions
SoftMatchFailure
SpecialArraysEquals
SpecialEncodeISOArray
SpecialStringCompareTo
SpecialStringEquals
SpecialStringIndexOf
SplitIfBlocks
StressArrayCopyMacroNode
StressCCP
StressGCM
StressIGVN
StressLCM
StressLinearScan
StressLoopInvariantCodeMotion
StressMethodHandleLinkerInlining
StressRangeCheckElimination
StressRecompilation
StressReflectiveCode
SubsumeLoads
SuperWordLoopUnrollAnalysis
SuperWordRTDepCheck
SuperWordReductions
TieredCompilation
TrapBasedRangeChecks
TwoOperandLIRForm
UseBimorphicInlining
UseC1Optimizations
UseCISCSpill
UseCMoveUnconditionally
UseCharacterCompareIntrinsics
UseCountedLoopSafepoints
UseDivMod
UseFPUForSpilling
UseFastLocking
UseFastNewInstance
UseFastNewObjectArray
UseFastNewTypeArray
UseGlobalValueNumbering
UseInlineDepthForSpeculativeTypes
UseJumpTables
UseLocalValueNumbering
UseLoopInvariantCodeMotion
UseLoopPredicate
UseMathExactIntrinsics
UseMontgomeryMultiplyIntrinsic
UseMontgomerySquareIntrinsic
UseMulAddIntrinsic
UseMultiplyToLenIntrinsic
UseOnStackReplacement
UseOnlyInlinedBimorphic
UseOptoBiasInlining
UseProfiledLoopPredicate
UseSlowPath
UseSquareToLenIntrinsic
UseSubwordForMaxVector
UseSuperWord
UseTableRanges
UseTypeProfile
UseTypeSpeculation
UseUniqueSubclasses
UseVectorCmov
UseVectorMacroLogic
UseVectorStubs
VerifyConnectionGraph
VerifyDUIterators
VerifyGraphEdges
VerifyHashTableKeys
VerifyIdealNodeCount
VerifyIterativeGVN
VerifyReceiverTypes
VerifyRegisterAllocator
