Name
AdjustConcurrency
AggressiveHeap
AggressiveOpts
AggressiveUnboxing
AlignVector
AllowJNIEnvProxy
AllowNonVirtualCalls
AllowParallelDefineClass
AllowUserSignalHandlers
AlwaysActAsServerClassMachine
AlwaysCompileLoopMethods
AlwaysLockClassLoader
AlwaysPreTouch
AlwaysRestoreFPU
AlwaysTenure
AssertOnSuspendWaitFailure
AssumeMP
BackgroundCompilation
BindCMSThreadToCPU
BindGCTaskThreadsToCPUs
BlockLayoutByFrequency
BlockLayoutRotateLoops
BlockOffsetArrayUseUnallocatedBlock
BranchOnRegister
BytecodeVerificationLocal
BytecodeVerificationRemote
C1OptimizeVirtualCallProfiling
C1PatchInvokeDynamic
C1ProfileBranches
C1ProfileCalls
C1UpdateMethodData
CICompilerCountPerCPU
CheckJNICalls
ClassUnloadingWithConcurrentMark
ClassUnloading
ClipInlining
CollectGen0First
CompactFields
CompilerThreadHintNoPreempt
ConvertSleepToYield
ConvertYieldToSleep
CrashOnOutOfMemoryError
CriticalJNINatives
DTraceAllocProbes
DTraceMethodProbes
DTraceMonitorProbes
DebugInlinedCalls
DebugNonSafepoints
Debugging
DeferInitialCardMark
DeoptimizeRandom
DisableAttachMechanism
DisableExplicitGC
DisablePrimordialThreadGuardPages
DoEscapeAnalysis
DontCompileHugeMethods
DontYieldALot
EagerXrunInit
EliminateAllocations
EliminateAutoBox
EliminateLocks
EliminateNestedLocks
EnableContended
EnableTracing
EstimateArgEscape
ExitOnOutOfMemoryError
ExplicitGCInvokesConcurrentAndUnloadsClasses
ExplicitGCInvokesConcurrent
FLSAlwaysCoalesceLarge
FLSVerifyAllHeapReferences
FLSVerifyIndexTable
FLSVerifyLists
FailOverToOldVerifier
FastTLABRefill
FilterSpuriousWakeups
FlightRecorder
FoldStableValues
ForceDynamicNumberOfGCThreads
ForceNUMA
ForceTimeHighResolution
ForceUnreachable
G1EagerReclaimHumongousObjectsWithStaleRefs
G1EagerReclaimHumongousObjects
G1SummarizeConcMark
G1SummarizeRSetStats
G1TraceConcRefinement
G1TraceEagerReclaimHumongousObjects
G1TraceStringSymbolTableScrubbing
G1UseAdaptiveConcRefinement
G1UseConcMarkReferenceProcessing
G1VerifyHeapRegionCodeRoots
G1VerifyRSetsDuringFullGC
GCLockerInvokesConcurrent
GCParallelVerificationEnabled
IgnoreEmptyClassPaths
IgnoreUnrecognizedVMOptions
IgnoreUnverifiableClassesDuringDump
IncrementalInline
InlineSynchronizedMethods
Inline
InsertMemBarAfterArraycopy
JNIDetachReleasesMonitors
JavaMonitorsInStackTrace
LIRFillDelaySlots
LazyBootClassLoader
LoadExecStackDllInVMThread
LoopUnswitching
ManagementServer
MaxFDLimit
MethodFlushing
MonitorInUseLists
MustCallLoadClassInternal
NUMAStats
NeedsDeoptSuspend
NeverActAsServerClassMachine
NeverTenure
OmitStackTraceInFastThrow
OptimizeExpensiveOps
OptimizeFill
OptimizePtrCompare
OptimizeStringConcat
OptoBundling
OptoScheduling
OverrideVMProperties
PSChunkLargeArrays
ParGCTrimOverflow
ParGCUseLocalOverflow
ParallelGCRetainPLAB
ParallelGCVerbose
ParallelRefProcBalancingEnabled
ParallelRefProcEnabled
PartialPeelAtUnsignedTests
PartialPeelLoop
PerfAllowAtExitRegistration
PerfBypassFileSystemCheck
PerfDisableSharedMem
PreferContainerQuotaForCPUCount
PreferInterpreterNativeStubs
PreserveAllAnnotations
PreserveFramePointer
RangeCheckElimination
RangeLimitCheck
ReassociateInvariants
ReduceBulkZeroing
ReduceFieldZeroing
ReduceInitialCardMarks
ReduceSignalUsage
ReflectionWrapResolutionErrors
RegisterFinalizersAtInit
RelaxAccessControlCheck
ResizeOldPLAB
ResizePLAB
ResizeTLAB
RestoreMXCSROnJNICalls
RestrictContended
RestrictReservedStack
RewriteBytecodes
RewriteFrequentPairs
SafepointTimeout
ScavengeBeforeFullGC
SpecialEncodeISOArray
SplitIfBlocks
StackTraceInThrowable
StartAttachListener
StressLdcRewrite
StringDeduplicationRehashALot
StringDeduplicationResizeALot
TLABStats
ThreadPriorityVerbose
TieredCompilation
TimeLinearScan
TransmitErrorReport
TrapBasedNullChecks
TrapBasedRangeChecks
TrustFinalNonStaticFields
UnlinkSymbolsALot
UnsyncloadClass
VMThreadHintNoPreempt
VerifyAdapterCalls
VerifyAfterGC
VerifyBeforeExit
VerifyBeforeGC
VerifyBeforeIteration
VerifyDuringGC
VerifyDuringStartup
VerifyMergedCPBytecodes
VerifyMethodHandles
VerifyObjectStartArray
VerifyRememberedSets
VerifySharedSpaces
VerifySilently
VerifyStringTableAtExit
WhiteBoxAPI
